,ID,name,club,age,league,height_cm,weight_kg,nationality,puntaje_global,potencia,ritmo,disparos,pases,amagues,defensa,fisico
16583,239735,D. Pawłowski,Górnik Zabrze,18,Polish Ekstraklasa,187.0,71.0,Poland,56,68,68,50,51,55,52,51
16584,232312,C. Chettle,Peterborough United,20,English League One,178.0,80.0,England,56,71,63,47,46,61,50,68
16585,236664,L. Rivas,Rosario Central,17,Argentinian Superliga,172.0,62.0,Argentina,56,78,84,48,53,60,33,40
16586,228985,M. Janssens,Waasland-Beveren,19,Belgian First Division A,186.0,75.0,Belgium,56,69,60,55,51,58,36,49
16587,240505,D. Rugašević,Piast Gliwice,26,Polish Ekstraklasa,180.0,70.0,Croatia,56,58,64,29,46,48,56,51
16588,240761,J. Hallahan,Burton Albion,18,English Championship,180.0,76.0,England,56,71,64,44,54,54,44,61
16589,240762,J. Cotterill,Burton Albion,18,English Championship,180.0,76.0,England,56,71,57,23,35,37,55,63
16590,207995,G. Pender,Bray Wanderers,23,Rep. Ireland Premier Division,178.0,71.0,Republic of Ireland,56,62,53,55,47,52,22,55
16591,230779,A. Fox,AFC Eskilstuna,24,Swedish Allsvenskan,180.0,79.0,England,56,60,69,40,51,54,54,57
16592,233851,J. Taylor,Barnet,19,English League Two,185.0,70.0,England,56,71,73,48,56,60,42,53
16593,236411,R. Velazco,Real Salt Lake,24,USA Major League Soccer,173.0,68.0,United States,56,63,73,56,46,54,23,51
16594,237436,R. Takano,Ventforet Kofu,22,Japanese J1 League,171.0,68.0,Japan,56,59,71,33,47,48,53,57
16595,241277,J. Steinkötter,SC Preußen Münster,17,German 3. Liga,190.0,81.0,Germany,56,67,58,56,44,50,22,60
16596,241022,J. Díaz,Estudiantes de La Plata,19,Argentinian Superliga,175.0,70.0,Argentina,56,69,57,30,32,37,58,51
16597,222848,A. Samuel,Stevenage,21,English League Two,178.0,70.0,Wales,56,67,74,52,38,55,21,68
16598,235907,T. Elsebutangen,Vålerenga Fotball,19,Norwegian Eliteserien,191.0,85.0,Norway,56,72,75,53,42,50,20,63
16599,232836,K. Rozo,Patriotas Boyacá FC,22,Colombian Primera A,175.0,68.0,United States,56,63,66,44,51,57,40,59
16600,209285,B. Mugabi,Yeovil Town,22,English League Two,189.0,75.0,England,56,68,56,26,31,31,56,59
16601,232325,M. Al Mutlaq,Al Nassr,19,Saudi Professional League,165.0,66.0,Saudi Arabia,56,70,71,40,51,58,53,55
16602,226438,S. McMann,Hamilton Academical FC,20,Scottish Premiership,180.0,70.0,Scotland,56,70,56,32,32,57,57,64
16603,241030,J. Stingl, SSV Jahn Regensburg,20,German 2. Bundesliga,180.0,76.0,Germany,56,67,63,41,56,56,53,59
16604,234631,S. Grønning,Hobro IK,20,Danish Superliga,186.0,78.0,Denmark,56,66,75,54,39,57,16,55
16605,238983,N. Awuku,Holstein Kiel,17,German 2. Bundesliga,182.0,84.0,Germany,56,75,69,53,39,54,24,62
16606,239495,R. Watanabe,FC Ingolstadt 04,20,German 2. Bundesliga,175.0,71.0,Japan,56,70,72,47,50,64,25,41
16607,237449,A. Basuljevic,New York Red Bulls,21,USA Major League Soccer,178.0,68.0,United States,56,66,65,48,53,56,43,63
16608,222858,D. Stückler,FC Helsingør,20,Danish Superliga,184.0,78.0,Denmark,56,72,72,54,41,56,27,55
16609,226698,N. Giménez,Talleres de Cordoba,21,Argentinian Superliga,179.0,77.0,Argentina,56,66,69,55,55,56,50,70
16610,237962,D. Deakin,Orlando City Soccer Club,23,USA Major League Soccer,175.0,70.0,England,56,63,72,54,56,56,40,56
16611,240011,F. Karatas,KAS Eupen,19,Belgian First Division A,172.0,66.0,Belgium,56,73,58,41,57,58,41,54
16612,225420,D. Petravičius,Motherwell,21,Scottish Premiership,178.0,72.0,Lithuania,56,63,76,42,50,56,39,64
16613,237709,C. Rose,Plymouth Argyle,18,English League One,183.0,69.0,England,56,67,63,24,33,43,51,73
16614,238733,M. Ludwig,Hallescher FC,18,German 3. Liga,185.0,75.0,Germany,56,68,66,56,48,55,32,65
16615,237200,R. Clarke,Portland Timbers,21,USA Major League Soccer,193.0,88.0,Jamaica,56,65,78,25,28,30,53,71
16616,224915,S. Wright,Aberdeen,19,Scottish Premiership,175.0,65.0,Scotland,56,69,77,51,49,62,27,36
16617,236437,J. Sbarra,Burton Albion,18,English Championship,175.0,70.0,England,56,76,60,55,53,59,48,52
16618,221591,C. Gallagher,Finn Harps,25,Rep. Ireland Premier Division,188.0,85.0,Republic of Ireland,56,60,59,51,44,61,40,54
16619,232855,W. Sasaki,F.C. Tokyo,20,Japanese J1 League,174.0,66.0,Japan,56,66,75,52,50,58,40,58
16620,231065,L. Rogerson,Wellington Phoenix,19,Australian A-League,182.0,70.0,New Zealand,56,68,74,50,48,62,40,54
16621,240025,S. Parlati,Ascoli,20,Italian Serie B,174.0,68.0,Italy,56,68,70,41,57,60,44,52
16622,226459,J. Ramos,Parma,20,Italian Serie B,180.0,72.0,Uruguay,56,65,60,33,38,52,59,59
16623,233627,K. Waddell,Dundee FC,19,Scottish Premiership,183.0,71.0,Scotland,56,76,61,28,33,33,54,65
16624,202141,Y. Mersin,Crawley Town,22,English League Two,195.0,78.0,Turkey,56,64,57,50,56,58,39,55
16625,236701,J. Rikemberg,Belgrano de Córdoba,18,Argentinian Superliga,169.0,66.0,Argentina,56,74,71,54,50,61,19,44
16626,239005,L. Grabovac,SKN St. Pölten,19,Austrian Bundesliga,178.0,66.0,Austria,56,74,71,50,46,64,24,50
16627,239774,M. Currarino,Virtus Entella,24,Italian Serie B,177.0,70.0,Italy,56,61,67,59,40,56,21,45
16628,228255,N. Lemaître,Stade de Reims,20,French Ligue 2,185.0,83.0,France,56,68,61,52,56,59,33,54
16629,208544,L. Conlan,Morecambe,22,English League Two,180.0,72.0,Northern Ireland,56,62,64,30,40,55,55,63
16630,234400,D. Grange,Olympique Lyonnais,21,French Ligue 1,184.0,75.0,France,56,68,59,54,54,60,26,60
16631,228769,S. Ruiz,Envigado FC,19,Colombian Primera A,185.0,79.0,Colombia,56,72,72,31,40,49,54,63
16632,236961,T. Attis,Belgrano de Córdoba,17,Argentinian Superliga,180.0,78.0,Argentina,56,73,62,55,45,52,21,55
16633,231330,R. Kakeeto,Aalborg BK,22,Danish Superliga,175.0,65.0,Uganda,56,65,66,39,50,58,64,70
16634,213667,D. Conroy,Swindon Town,21,English League Two,181.0,78.0,England,56,67,52,24,40,42,57,57
16635,238499,M. Al Huthaifi,Al Ittihad,19,Saudi Professional League,177.0,60.0,Saudi Arabia,56,68,67,54,41,56,27,57
16636,232100,A. Ranieri,OGC Nice,20,French Ligue 1,165.0,64.0,France,56,69,50,56,50,63,29,37
16637,237988,T. Hara,Albirex Niigata,18,Japanese J1 League,178.0,74.0,Japan,56,70,63,40,51,57,52,57
16638,223909,A. Palmer,West Bromwich Albion,20,English Premier League,183.0,72.0,England,56,65,63,51,60,60,32,50
16639,237733,J. Kanayama,Hokkaido Consadole Sapporo,29,Japanese J1 League,186.0,80.0,Japan,56,56,47,60,50,58,22,50
16640,226726,S. Patton,Sligo Rovers,21,Rep. Ireland Premier Division,183.0,83.0,Northern Ireland,56,63,57,52,57,58,51,52
16641,239785,O. Albayrak,Hobro IK,20,Danish Superliga,180.0,74.0,Denmark,56,64,70,54,48,56,35,61
16642,229802,B. Lerch, SSV Jahn Regensburg,21,German 2. Bundesliga,189.0,83.0,Germany,56,66,57,56,53,60,52,51
16643,232106,J. Gabriel,Nottingham Forest,18,English Championship,174.0,75.0,England,56,71,77,30,39,57,52,61
16644,226731,G. Cundle,Gillingham,20,English League One,182.0,75.0,England,56,67,72,49,54,54,37,58
16645,236459,M. Wasielewski,Lech Poznań,23,Polish Ekstraklasa,172.0,73.0,Poland,56,63,64,26,49,51,57,64
16646,220588,K. Martin,FC Lausanne-Sports,22,Swiss Super League,180.0,81.0,Switzerland,56,67,60,53,48,62,46,54
16647,237742,K. Fukai,Hokkaido Consadole Sapporo,22,Japanese J1 League,177.0,72.0,Japan,56,64,52,40,54,53,53,52
16648,239278,J. Svedberg,Halmstads BK,18,Swedish Allsvenskan,178.0,73.0,Sweden,56,67,67,43,50,61,42,61
16649,237231,H. Benkaïd,US Orléans Loiret Football,27,French Ligue 2,178.0,71.0,France,56,56,59,52,53,61,34,51
16650,239536,L. Kosakiewicz,Korona Kielce,26,Polish Ekstraklasa,176.0,71.0,Poland,56,56,65,38,54,57,43,55
16651,237233,O. Brennan,Bohemian FC,21,Rep. Ireland Premier Division,184.0,78.0,Republic of Ireland,56,65,54,50,51,57,55,62
16652,215986,N. Benavidez,Gimnasia y Esgrima La Plata,25,Argentinian Superliga,172.0,65.0,Argentina,56,59,72,28,34,48,57,54
16653,238514,A. Verdugo,Godoy Cruz,19,Argentinian Superliga,169.0,68.0,Argentina,56,67,65,41,60,56,52,49
16654,216243,Z. Messoudi,Odds BK,23,Norwegian Eliteserien,178.0,72.0,Canada,56,63,68,43,53,60,39,61
16655,240310,A. Eichhorn,SC Fortuna Köln,18,German 3. Liga,172.0,65.0,Germany,56,66,72,28,45,53,54,50
16656,224951,M. Wood,Manchester City,19,English Premier League,176.0,70.0,England,56,73,61,45,49,53,55,68
16657,229303,B. Colula,Necaxa,21,Mexican Liga MX,177.0,69.0,Mexico,56,66,55,35,51,57,56,54
16658,229816,F. Schubert,SK Sturm Graz,22,Austrian Bundesliga,194.0,80.0,Austria,56,65,62,54,41,51,24,64
16659,189625,J. Turley,Newport County,27,English League Two,185.0,80.0,England,56,56,57,33,42,40,54,67
16660,222906,N. Boyle,Derry City,23,Rep. Ireland Premier Division,183.0,77.0,Republic of Ireland,56,65,86,51,40,56,19,52
16661,238778,D. Zieliński,Pogoń Szczecin,20,Polish Ekstraklasa,170.0,63.0,Poland,56,62,69,45,53,61,32,47
16662,239546,C. Libertiaux,Royal Excel Mouscron,19,Belgian First Division A,185.0,75.0,Belgium,56,68,52,57,59,62,26,56
16663,138427,D. Pipe,Newport County,33,English League Two,175.0,77.0,Wales,56,56,60,26,54,52,47,81
16664,232635,K. Ichimi,Gamba Osaka,19,Japanese J1 League,181.0,77.0,Japan,56,70,74,54,39,51,32,70
16665,233915,J. Ponticelli,Coventry City,18,English League Two,180.0,70.0,England,56,76,77,60,33,48,18,50
16666,239291,C. Egbuchulam,BK Häcken,25,Swedish Allsvenskan,178.0,73.0,Nigeria,56,61,66,59,42,58,18,50
16667,239549,M. Schevenels,Sint-Truidense VV,17,Belgian First Division A,185.0,75.0,Belgium,56,76,57,59,51,62,17,48
16668,223166,J. Baraye,Virtus Entella,20,Italian Serie B,182.0,75.0,Senegal,56,67,80,42,43,52,51,58
16669,234686,J. Lotomba,BSC Young Boys,18,Swiss Super League,177.0,67.0,Switzerland,56,77,76,47,50,59,29,43
16670,238271,P. Dárdai,Hertha BSC Berlin,18,German Bundesliga,175.0,63.0,Germany,56,75,71,49,46,59,31,41
16671,240064,O. Ba,GFC Ajaccio,21,French Ligue 2,192.0,84.0,Senegal,56,65,58,25,30,34,55,69
16672,186305,O. Tejeda,Lobos de la BUAP,28,Mexican Liga MX,173.0,79.0,Mexico,56,56,60,52,49,57,37,53
16673,240324,H. Gunnlaugsson,Halmstads BK,22,Swedish Allsvenskan,175.0,73.0,Iceland,56,64,72,44,49,63,26,40
16674,240580,B. Folami,Ipswich Town,18,English Championship,170.0,70.0,Australia,56,72,73,53,43,59,19,37
16675,181702,Y. Uekusa,Shimizu S-Pulse,34,Japanese J1 League,186.0,80.0,Japan,56,56,46,48,59,65,61,55
16676,231879,H. Monaghan,Derry City,24,Rep. Ireland Premier Division,178.0,75.0,Scotland,56,63,57,51,54,56,56,60
16677,234184,T. Koga,Kashiwa Reysol,18,Japanese J1 League,182.0,71.0,Japan,56,68,69,23,43,43,52,66
16678,232906,K. Oshima,Kashiwa Reysol,21,Japanese J1 League,177.0,66.0,Japan,56,68,73,54,35,57,17,47
16679,237258,J. Holland,Houston Dynamo,24,USA Major League Soccer,178.0,77.0,England,56,63,70,51,53,56,39,59
16680,239306,J. Bataille,KV Oostende,18,Belgian First Division A,175.0,68.0,Belgium,56,72,66,46,51,59,25,39
16681,229579,A. Accardi,Palermo,21,Italian Serie B,180.0,75.0,Italy,56,63,64,40,44,41,55,58
16682,240331,P. Camará,Crawley Town,20,English League Two,185.0,73.0,Guinea Bissau,56,67,79,55,37,53,19,52
16683,240845,M. Agaronyan,FC SKA-Energiya Khabarovsk,18,Russian Premier League,173.0,73.0,Armenia,56,72,75,52,48,61,23,47
16684,241101,P. Petlach,FC Admira Wacker Mödling,18,Austrian Bundesliga,184.0,80.0,Austria,56,70,64,25,26,32,56,62
16685,232654,L. Malagón,Monarcas Morelia,20,Mexican Liga MX,179.0,77.0,Mexico,56,68,57,54,58,58,24,59
16686,232910,S. Takahashi,Júbilo Iwata,25,Japanese J1 League,180.0,70.0,Japan,56,61,65,26,29,30,58,60
16687,233678,M. Yamada,F.C. Tokyo,22,Japanese J1 League,186.0,75.0,Japan,56,64,71,32,41,40,54,66
16688,238031,A. Bonilla,Tigres FC,19,Colombian Primera A,177.0,70.0,Colombia,56,69,64,42,50,54,53,56
16689,240079,T. Tarcan,Sint-Truidense VV,19,Belgian First Division A,177.0,73.0,Turkey,56,66,61,47,51,64,24,46
16690,240335,B. Jacobsen,AC Horsens,23,Danish Superliga,183.0,76.0,Denmark,56,62,65,41,49,59,53,57
16691,240591,M. Veenhoven,Sparta Rotterdam,19,Holland Eredivisie,183.0,75.0,Netherlands,56,65,66,47,58,54,52,59
16692,211152,M. Al Olayan,Al Taawoun,22,Saudi Professional League,170.0,68.0,Saudi Arabia,56,62,66,45,52,62,50,62
16693,240080,Y. Vandersmissen,Sint-Truidense VV,19,Belgian First Division A,180.0,75.0,Belgium,56,67,56,27,46,47,55,55
16694,225234,J. Edwards,Accrington Stanley,20,English League Two,180.0,64.0,England,56,70,80,54,37,56,17,54
16695,240850,R. Normatov,Arsenal Tula,19,Russian Premier League,174.0,69.0,Russia,56,70,62,34,41,58,56,51
16696,240083,V. Aleynikov,Amkar Perm,22,Russian Premier League,184.0,74.0,Russia,56,60,52,51,57,58,54,54
16697,240851,A. Osipov,Arsenal Tula,18,Russian Premier League,184.0,71.0,Russia,56,70,61,29,32,37,58,54
16698,236244,T. Sibbick,AFC Wimbledon,18,English League One,183.0,69.0,England,56,68,71,29,44,52,54,63
16699,226261,C. Ainley,Crewe Alexandra,19,English League Two,173.0,64.0,England,56,73,69,42,53,57,36,45
16700,232150,J. Bonner,Finn Harps,25,Rep. Ireland Premier Division,175.0,77.0,Republic of Ireland,56,59,59,44,58,64,37,42
16701,238806,D. Breitfelder,Chemnitzer FC,20,German 3. Liga,188.0,79.0,Germany,56,66,56,55,38,51,27,63
16702,237015,M. Qvist,AC Horsens,24,Danish Superliga,203.0,80.0,Denmark,56,62,66,29,42,55,58,66
16703,239575,G. Nyamsi,Stade Rennais FC,20,French Ligue 1,193.0,85.0,France,56,66,52,28,31,34,54,69
16704,235736,K. Sterling,Tottenham Hotspur,18,English Premier League,180.0,66.0,England,56,76,75,55,39,57,17,48
16705,218585,S. Griffin,Cork City,22,Rep. Ireland Premier Division,178.0,74.0,Republic of Ireland,56,65,70,31,47,54,54,53
16706,236761,O. Iyoha,Sanfrecce Hiroshima,19,Japanese J1 League,181.0,73.0,Japan,56,75,52,28,41,43,57,58
16707,240601,T. Te Duits,Excelsior,18,Holland Eredivisie,186.0,73.0,Netherlands,56,72,53,57,52,53,23,58
16708,229082,O. Abildgaard,Aalborg BK,21,Danish Superliga,175.0,66.0,Denmark,56,66,59,40,55,54,47,62
16709,238298,M. Miño,Rosario Central,19,Argentinian Superliga,184.0,80.0,Argentina,56,73,61,56,49,58,17,46
16710,225756,G. Blackwood,Adelaide United,20,Australian A-League,189.0,74.0,Australia,56,66,69,53,41,56,26,58
16711,235741,C. Lokolingoy,Sydney FC,20,Australian A-League,188.0,81.0,Australia,56,70,87,52,37,55,20,69
16712,237278,A. Reid,FC Dallas,17,USA Major League Soccer,165.0,68.0,Canada,56,67,72,55,44,62,19,43
16713,231647,M. Asiri,Al Qadisiyah,24,Saudi Professional League,178.0,80.0,Saudi Arabia,56,60,54,56,51,57,38,56
16714,237279,S. Shome,Montreal Impact,19,USA Major League Soccer,178.0,74.0,Canada,56,66,62,52,57,61,37,58
16715,237536,M. İnan,Antalyaspor,17,Turkish Süper Lig,182.0,73.0,Turkey,56,70,65,45,55,55,49,55
16716,235745,M. Iliadis,Salernitana,21,Italian Serie B,180.0,71.0,Greece,56,66,53,57,52,58,21,59
16717,239585,E. Ngassaki Ndongo,Stade Brestois 29,20,French Ligue 2,182.0,70.0,Congo,56,65,72,56,42,55,18,39
16718,217826,J. Laurent,Bury,22,English League One,188.0,70.0,England,56,65,75,54,58,59,34,58
16719,239074,S. Aw,KAS Eupen,18,Belgian First Division A,173.0,61.0,Senegal,56,74,77,28,46,54,49,51
16720,225251,J. Soltvedt,Sogndal,21,Norwegian Eliteserien,187.0,75.0,Norway,56,62,70,52,53,57,44,60
16721,228067,Kim Tae Ho,Jeonbuk Hyundai Motors,25,Korean K League Classic,186.0,81.0,Korea Republic,56,62,59,47,54,59,43,57
16722,241123,F. Antúnez,Temperley,18,Argentinian Superliga,177.0,72.0,Argentina,56,71,71,57,46,56,20,51
16723,232421,J. Orobio,Atlético Bucaramanga,20,Colombian Primera A,185.0,80.0,Colombia,56,68,58,53,57,57,16,53
16724,235493,T. Abdullah,Al Ittihad,21,Saudi Professional League,166.0,65.0,Saudi Arabia,56,67,68,28,45,53,55,47
16725,237798,M. Okino,Cerezo Osaka,20,Japanese J1 League,165.0,62.0,Japan,56,71,77,51,52,55,26,48
16726,232168,M. Hollingsworth,Columbus Crew SC,23,USA Major League Soccer,173.0,73.0,United States,56,61,70,56,51,57,54,56
16727,235240,A. Fagerström,Örebro SK,25,Swedish Allsvenskan,185.0,78.0,Sweden,56,60,59,55,56,55,36,54
16728,238056,J. Masson,Valenciennes FC,19,French Ligue 2,182.0,76.0,France,56,71,59,34,49,50,56,62
16729,220137,T. Christensen,FC Helsingør,22,Danish Superliga,177.0,70.0,Denmark,56,67,74,52,59,66,35,47
16730,172521,M. Pedersen,FC Helsingør,27,Danish Superliga,185.0,72.0,Denmark,56,56,76,37,52,57,52,49
16731,231146,W. Al Enazi,Al Nassr,20,Saudi Professional League,191.0,69.0,Saudi Arabia,56,65,58,55,53,58,38,55
16732,240362,A. Bolivar,Gimnasia y Esgrima La Plata,21,Argentinian Superliga,173.0,73.0,Argentina,56,65,62,41,54,55,52,57
16733,239339,V. Jovic,SV Sandhausen,19,German 2. Bundesliga,192.0,84.0,Bosnia Herzegovina,56,72,52,55,55,57,42,55
16734,239595,N. Rodes,Sporting Charleroi,19,Belgian First Division A,191.0,75.0,Belgium,56,68,60,34,49,49,55,54
16735,235244,R. Nicolaisen,FC Midtjylland,20,Danish Superliga,190.0,81.0,Denmark,56,70,61,23,39,36,53,65
16736,239853,M. Kryeziu,FC Zürich,20,Swiss Super League,196.0,93.0,Switzerland,56,67,46,20,26,38,54,69
16737,226031,A. Lazutkin,FC Rostov,22,Russian Premier League,177.0,66.0,Russia,56,66,54,32,32,36,57,58
16738,232943,M. Place,Derry City,19,Rep. Ireland Premier Division,183.0,74.0,Republic of Ireland,56,68,71,49,53,57,38,49
16739,236015,M. Gibbs-White,Wolverhampton Wanderers,17,English Championship,178.0,60.0,England,56,79,68,44,53,64,43,45
16740,231152,A. Maikkula,Kalmar FF,20,Swedish Allsvenskan,175.0,73.0,Sweden,56,66,74,27,47,52,53,57
16741,233202,A. Al Salman,Al Taawoun,23,Saudi Professional League,175.0,65.0,Saudi Arabia,56,61,71,44,52,59,27,44
16742,216563,C. Martin,Minnesota United,22,USA Major League Soccer,180.0,68.0,United States,56,65,64,47,57,58,41,50
16743,236531,R. Currie,Heart of Midlothian,19,Scottish Premiership,182.0,70.0,Scotland,56,74,74,58,38,53,17,51
16744,228596,E. Kaja,AFC Wimbledon,19,English League One,177.0,78.0,Albania,56,65,72,47,53,59,39,63
16745,238326,M. Candlin,Walsall,17,English League One,184.0,74.0,England,56,76,75,55,38,50,19,57
16746,240119,K. Michalak,Wisła Płock,19,Polish Ekstraklasa,174.0,61.0,Poland,56,70,75,40,52,58,41,48
16747,223224,M. Jakoliš,FC Admira Wacker Mödling,20,Austrian Bundesliga,182.0,77.0,Croatia,56,68,66,56,49,60,19,42
16748,232696,D. Ogawa,Júbilo Iwata,25,Japanese J1 League,172.0,73.0,Japan,56,59,69,26,35,50,53,70
16749,236536,J. Sievers,1. FC Kaiserslautern,22,German 2. Bundesliga,188.0,77.0,Germany,56,66,60,52,49,57,43,54
16750,218873,T. Paterok,VfL Osnabrück,24,German 3. Liga,192.0,79.0,Germany,56,62,59,51,57,63,34,52
16751,236027,J. Brown,Carlisle United,19,English League Two,178.0,79.0,England,56,70,70,30,42,53,53,64
16752,238076,M. Bersano,San Jose Earthquakes,24,USA Major League Soccer,185.0,84.0,United States,56,62,56,51,60,58,37,54
16753,236029,C. Cockerill-Mollett,Walsall,18,English League One,178.0,70.0,Republic of Ireland,56,72,75,32,39,55,53,61
16754,236798,D. Lemus,Atlético Huila,20,Colombian Primera A,178.0,72.0,Colombia,56,69,74,26,36,48,53,59
16755,232704,T. Ominami,Júbilo Iwata,19,Japanese J1 League,184.0,72.0,Japan,55,71,81,25,28,33,53,70
16756,53506,D. Coyne,Shrewsbury,43,English League One,183.0,83.0,Wales,55,55,51,54,58,46,34,61
16757,201475,S. Grimes,Dundalk,30,Rep. Ireland Premier Division,181.0,71.0,Republic of Ireland,55,55,49,42,52,47,55,64
16758,235011,E. Eikeng,Odds BK,20,Norwegian Eliteserien,178.0,74.0,Norway,55,63,78,46,48,56,45,61
16759,231172,J. Holmes,Bournemouth,20,English Premier League,188.0,75.0,Australia,55,71,53,54,56,54,28,55
16760,230661,N. Hunziker,FC Thun,21,Swiss Super League,180.0,75.0,Switzerland,55,68,48,57,39,52,21,56
16761,238343,D. Mushitu,AIK Solna,17,Swedish Allsvenskan,184.0,84.0,Sweden,55,69,69,50,40,54,21,57
16762,228106,P. O'Connor,Leeds United,19,English Championship,191.0,77.0,Republic of Ireland,55,63,53,21,36,35,55,64
16763,239370,M. Krüger,MSV Duisburg,18,German 2. Bundesliga,186.0,80.0,Germany,55,68,63,40,46,53,53,64
16764,239882,J. Tibbetts,Peterborough United,18,English League One,182.0,75.0,England,55,67,58,54,45,62,24,52
16765,234507,M. Rafique,,24,,173.0,67.0,India,55,60,67,46,55,58,45,50
16766,236811,R. Balanta,Alianza Petrolera,24,Colombian Primera A,174.0,72.0,Colombia,55,61,68,54,37,54,19,52
16767,238091,C. Borchgrevink,Vålerenga Fotball,18,Norwegian Eliteserien,182.0,72.0,Norway,55,68,69,32,51,52,50,53
16768,229132,B. Clayton,Brentford,19,English Championship,170.0,65.0,England,55,66,67,55,35,54,24,48
16769,239885,Choe Song Hyok,Perugia,19,Italian Serie B,176.0,65.0,Korea DPR,55,71,65,52,50,59,23,38
16770,235535,R. Lovett,Cheltenham Town,20,English League Two,183.0,74.0,England,55,66,57,56,53,56,33,55
16771,217616,I. Camara,Avellino,24,Italian Serie B,177.0,74.0,Guinea Bissau,55,60,62,51,43,56,34,56
16772,233232,P. Fritsch,Borussia Dortmund,18,German Bundesliga,184.0,76.0,Germany,55,71,52,33,44,45,53,56
16773,230673,M. Żebrakowski,Arka Gdynia,20,Polish Ekstraklasa,193.0,82.0,Poland,55,69,46,53,36,47,30,72
16774,240657,F. Ravaglia,Bologna,17,Italian Serie A,191.0,75.0,Italy,55,75,58,59,51,58,37,49
16775,228114,Herson Alves,Brentford,20,English Championship,178.0,76.0,Portugal,55,66,69,55,40,54,20,54
16776,229142,J. Ferry,Stevenage,20,English League Two,179.0,67.0,England,55,69,65,43,57,57,39,47
16777,219671,T. Whitehead,Limerick FC,22,Rep. Ireland Premier Division,185.0,72.0,Republic of Ireland,55,61,54,38,47,48,53,60
16778,232986,K. Ishihara,Ventforet Kofu,38,Japanese J1 League,176.0,64.0,Japan,55,55,37,52,55,59,50,50
16779,239643,L. Rowe,Barnsley,18,English Championship,186.0,78.0,England,55,70,47,54,37,52,27,64
16780,235549,A. Ramalingom,AC Ajaccio,24,French Ligue 2,177.0,70.0,France,55,61,51,58,40,51,18,46
